timestamp,zone,demand_type,demand_mw
2025-01-01 00:00,punta_arenas_centro,electricity,38.36122120
2025-01-01 01:00,punta_arenas_centro,electricity,38.79967225
2025-01-01 02:00,punta_arenas_centro,electricity,38.61347577
2025-01-01 03:00,punta_arenas_centro,electricity,39.01262540
2025-01-01 04:00,punta_arenas_centro,electricity,37.94546793
2025-01-01 05:00,punta_arenas_centro,electricity,37.35568622
2025-01-01 06:00,punta_arenas_centro,electricity,36.85516560
2025-01-01 07:00,punta_arenas_centro,electricity,35.75545873
2025-01-01 08:00,punta_arenas_centro,electricity,34.38422022
2025-01-01 09:00,punta_arenas_centro,electricity,32.74525632
2025-01-01 10:00,punta_arenas_centro,electricity,31.68380315
2025-01-01 11:00,punta_arenas_centro,electricity,30.98583775
2025-01-01 12:00,punta_arenas_centro,electricity,30.86402476
2025-01-01 13:00,punta_arenas_centro,electricity,30.90222738
2025-01-01 14:00,punta_arenas_centro,electricity,30.47342791
2025-01-01 15:00,punta_arenas_centro,electricity,30.78444888
2025-01-01 16:00,punta_arenas_centro,electricity,32.36620712
2025-01-01 17:00,punta_arenas_centro,electricity,31.81944241
2025-01-01 18:00,punta_arenas_centro,electricity,33.93990949
2025-01-01 19:00,punta_arenas_centro,electricity,35.45166498
2025-01-01 20:00,punta_arenas_centro,electricity,35.52979414
2025-01-01 21:00,punta_arenas_centro,electricity,36.43202225
2025-01-01 22:00,punta_arenas_centro,electricity,37.55493036
2025-01-01 23:00,punta_arenas_centro,electricity,39.30836055
2025-01-02 00:00,punta_arenas_centro,electricity,39.10471192
2025-01-02 01:00,punta_arenas_centro,electricity,37.87879680
2025-01-02 02:00,punta_arenas_centro,electricity,38.87455574
2025-01-02 03:00,punta_arenas_centro,electricity,39.57181380
2025-01-02 04:00,punta_arenas_centro,electricity,38.86520450
2025-01-02 05:00,punta_arenas_centro,electricity,37.71141335
2025-01-02 06:00,punta_arenas_centro,electricity,36.05281557
2025-01-02 07:00,punta_arenas_centro,electricity,33.83768056
2025-01-02 08:00,punta_arenas_centro,electricity,34.15833990
2025-01-02 09:00,punta_arenas_centro,electricity,32.90980394
2025-01-02 10:00,punta_arenas_centro,electricity,32.20224673
2025-01-02 11:00,punta_arenas_centro,electricity,32.45396717
2025-01-02 12:00,punta_arenas_centro,electricity,31.17576585
2025-01-02 13:00,punta_arenas_centro,electricity,31.08886951
2025-01-02 14:00,punta_arenas_centro,electricity,31.43756214
2025-01-02 15:00,punta_arenas_centro,electricity,31.32129437
2025-01-02 16:00,punta_arenas_centro,electricity,31.72564090
2025-01-02 17:00,punta_arenas_centro,electricity,32.53899067
2025-01-02 18:00,punta_arenas_centro,electricity,34.56507660
2025-01-02 19:00,punta_arenas_centro,electricity,35.48862604
2025-01-02 20:00,punta_arenas_centro,electricity,35.87061129
2025-01-02 21:00,punta_arenas_centro,electricity,38.10070786
2025-01-02 22:00,punta_arenas_centro,electricity,38.25582919
2025-01-02 23:00,punta_arenas_centro,electricity,37.74571124
2025-01-03 00:00,punta_arenas_centro,electricity,39.66229988
2025-01-03 01:00,punta_arenas_centro,electricity,39.22131052
2025-01-03 02:00,punta_arenas_centro,electricity,38.14599602
2025-01-03 03:00,punta_arenas_centro,electricity,39.16612907
2025-01-03 04:00,punta_arenas_centro,electricity,37.83404142
2025-01-03 05:00,punta_arenas_centro,electricity,36.93192190
2025-01-03 06:00,punta_arenas_centro,electricity,36.63484232
2025-01-03 07:00,punta_arenas_centro,electricity,33.57711574
2025-01-03 08:00,punta_arenas_centro,electricity,33.15708347
2025-01-03 09:00,punta_arenas_centro,electricity,32.72970599
2025-01-03 10:00,punta_arenas_centro,electricity,32.29736637
2025-01-03 11:00,punta_arenas_centro,electricity,31.04894293
2025-01-03 12:00,punta_arenas_centro,electricity,30.42765176
2025-01-03 13:00,punta_arenas_centro,electricity,30.25249472
2025-01-03 14:00,punta_arenas_centro,electricity,30.97371334
2025-01-03 15:00,punta_arenas_centro,electricity,31.89235276
2025-01-03 16:00,punta_arenas_centro,electricity,31.20523721
2025-01-03 17:00,punta_arenas_centro,electricity,31.63650885
2025-01-03 18:00,punta_arenas_centro,electricity,33.82394766
2025-01-03 19:00,punta_arenas_centro,electricity,34.84868704
2025-01-03 20:00,punta_arenas_centro,electricity,35.54942598
2025-01-03 21:00,punta_arenas_centro,electricity,37.67944364
2025-01-03 22:00,punta_arenas_centro,electricity,38.70984660
2025-01-03 23:00,punta_arenas_centro,electricity,38.32904306
2025-01-04 00:00,punta_arenas_centro,electricity,36.56578814
2025-01-04 01:00,punta_arenas_centro,electricity,37.37565258
2025-01-04 02:00,punta_arenas_centro,electricity,36.50337094
2025-01-04 03:00,punta_arenas_centro,electricity,35.40173346
2025-01-04 04:00,punta_arenas_centro,electricity,35.74629985
2025-01-04 05:00,punta_arenas_centro,electricity,34.34214962
2025-01-04 06:00,punta_arenas_centro,electricity,34.24104213
2025-01-04 07:00,punta_arenas_centro,electricity,32.66159278
2025-01-04 08:00,punta_arenas_centro,electricity,31.84924517
2025-01-04 09:00,punta_arenas_centro,electricity,31.33745399
2025-01-04 10:00,punta_arenas_centro,electricity,30.11986284
2025-01-04 11:00,punta_arenas_centro,electricity,29.19111340
2025-01-04 12:00,punta_arenas_centro,electricity,28.58329840
2025-01-04 13:00,punta_arenas_centro,electricity,30.03500649
2025-01-04 14:00,punta_arenas_centro,electricity,29.81608089
2025-01-04 15:00,punta_arenas_centro,electricity,28.67687957
2025-01-04 16:00,punta_arenas_centro,electricity,29.55967085
2025-01-04 17:00,punta_arenas_centro,electricity,31.37752491
2025-01-04 18:00,punta_arenas_centro,electricity,31.59398711
2025-01-04 19:00,punta_arenas_centro,electricity,33.00496293
2025-01-04 20:00,punta_arenas_centro,electricity,34.57357237
2025-01-04 21:00,punta_arenas_centro,electricity,35.06474109
2025-01-04 22:00,punta_arenas_centro,electricity,35.70216636
2025-01-04 23:00,punta_arenas_centro,electricity,36.07888654
2025-01-05 00:00,punta_arenas_centro,electricity,36.74024269
2025-01-05 01:00,punta_arenas_centro,electricity,37.22438477
2025-01-05 02:00,punta_arenas_centro,electricity,38.08077841
2025-01-05 03:00,punta_arenas_centro,electricity,37.18398143
2025-01-05 04:00,punta_arenas_centro,electricity,35.63680090
2025-01-05 05:00,punta_arenas_centro,electricity,35.60071214
2025-01-05 06:00,punta_arenas_centro,electricity,34.08499562
2025-01-05 07:00,punta_arenas_centro,electricity,32.00384351
2025-01-05 08:00,punta_arenas_centro,electricity,31.88849560
2025-01-05 09:00,punta_arenas_centro,electricity,31.61888210
2025-01-05 10:00,punta_arenas_centro,electricity,29.82246919
2025-01-05 11:00,punta_arenas_centro,electricity,30.10674387
2025-01-05 12:00,punta_arenas_centro,electricity,28.97928403
2025-01-05 13:00,punta_arenas_centro,electricity,29.03865053
2025-01-05 14:00,punta_arenas_centro,electricity,28.46349616
2025-01-05 15:00,punta_arenas_centro,electricity,30.77712864
2025-01-05 16:00,punta_arenas_centro,electricity,30.45618018
2025-01-05 17:00,punta_arenas_centro,electricity,31.62740313
2025-01-05 18:00,punta_arenas_centro,electricity,31.66731857
2025-01-05 19:00,punta_arenas_centro,electricity,32.01570245
2025-01-05 20:00,punta_arenas_centro,electricity,34.82934921
2025-01-05 21:00,punta_arenas_centro,electricity,34.46211915
2025-01-05 22:00,punta_arenas_centro,electricity,36.96171629
2025-01-05 23:00,punta_arenas_centro,electricity,36.28388717
2025-01-06 00:00,punta_arenas_centro,electricity,40.40932689
2025-01-06 01:00,punta_arenas_centro,electricity,38.70838621
2025-01-06 02:00,punta_arenas_centro,electricity,37.75694841
2025-01-06 03:00,punta_arenas_centro,electricity,39.25783139
2025-01-06 04:00,punta_arenas_centro,electricity,37.99664571
2025-01-06 05:00,punta_arenas_centro,electricity,37.17475713
2025-01-06 06:00,punta_arenas_centro,electricity,36.92018528
2025-01-06 07:00,punta_arenas_centro,electricity,34.45364902
2025-01-06 08:00,punta_arenas_centro,electricity,33.10323216
2025-01-06 09:00,punta_arenas_centro,electricity,32.19766549
2025-01-06 10:00,punta_arenas_centro,electricity,31.01660811
2025-01-06 11:00,punta_arenas_centro,electricity,30.29078670
2025-01-06 12:00,punta_arenas_centro,electricity,30.21011770
2025-01-06 13:00,punta_arenas_centro,electricity,30.26251397
2025-01-06 14:00,punta_arenas_centro,electricity,30.72254422
2025-01-06 15:00,punta_arenas_centro,electricity,30.66431085
2025-01-06 16:00,punta_arenas_centro,electricity,32.00036437
2025-01-06 17:00,punta_arenas_centro,electricity,33.45024420
2025-01-06 18:00,punta_arenas_centro,electricity,33.81204648
2025-01-06 19:00,punta_arenas_centro,electricity,35.33872986
2025-01-06 20:00,punta_arenas_centro,electricity,35.46934172
2025-01-06 21:00,punta_arenas_centro,electricity,37.35310589
2025-01-06 22:00,punta_arenas_centro,electricity,38.35596388
2025-01-06 23:00,punta_arenas_centro,electricity,38.16113078
2025-01-07 00:00,punta_arenas_centro,electricity,37.85977553
2025-01-07 01:00,punta_arenas_centro,electricity,39.04466549
2025-01-07 02:00,punta_arenas_centro,electricity,39.03155920
2025-01-07 03:00,punta_arenas_centro,electricity,39.71117752
2025-01-07 04:00,punta_arenas_centro,electricity,37.62202928
2025-01-07 05:00,punta_arenas_centro,electricity,38.26798773
2025-01-07 06:00,punta_arenas_centro,electricity,34.31183275
2025-01-07 07:00,punta_arenas_centro,electricity,34.73243019
2025-01-07 08:00,punta_arenas_centro,electricity,33.52468393
2025-01-07 09:00,punta_arenas_centro,electricity,32.59065280
2025-01-07 10:00,punta_arenas_centro,electricity,31.63119135
2025-01-07 11:00,punta_arenas_centro,electricity,31.27026642
2025-01-07 12:00,punta_arenas_centro,electricity,31.88829333
2025-01-07 13:00,punta_arenas_centro,electricity,30.64286778
2025-01-07 14:00,punta_arenas_centro,electricity,31.60850747
2025-01-07 15:00,punta_arenas_centro,electricity,31.23628515
2025-01-07 16:00,punta_arenas_centro,electricity,32.03008746
2025-01-07 17:00,punta_arenas_centro,electricity,31.27974312
2025-01-07 18:00,punta_arenas_centro,electricity,33.89736241
2025-01-07 19:00,punta_arenas_centro,electricity,35.34313357
2025-01-07 20:00,punta_arenas_centro,electricity,35.19428057
2025-01-07 21:00,punta_arenas_centro,electricity,36.56857339
2025-01-07 22:00,punta_arenas_centro,electricity,37.24226217
2025-01-07 23:00,punta_arenas_centro,electricity,40.17033127
2025-01-08 00:00,punta_arenas_centro,electricity,38.19630006
2025-01-08 01:00,punta_arenas_centro,electricity,38.53697086
2025-01-08 02:00,punta_arenas_centro,electricity,36.85624141
2025-01-08 03:00,punta_arenas_centro,electricity,37.32665411
2025-01-08 04:00,punta_arenas_centro,electricity,38.02112385
2025-01-08 05:00,punta_arenas_centro,electricity,36.05965931
2025-01-08 06:00,punta_arenas_centro,electricity,34.01615547
2025-01-08 07:00,punta_arenas_centro,electricity,34.69933294
2025-01-08 08:00,punta_arenas_centro,electricity,33.88406369
2025-01-08 09:00,punta_arenas_centro,electricity,32.97829580
2025-01-08 10:00,punta_arenas_centro,electricity,32.17011988
2025-01-08 11:00,punta_arenas_centro,electricity,30.89424094
2025-01-08 12:00,punta_arenas_centro,electricity,32.56539192
2025-01-08 13:00,punta_arenas_centro,electricity,30.37115624
2025-01-08 14:00,punta_arenas_centro,electricity,31.12254834
2025-01-08 15:00,punta_arenas_centro,electricity,30.48336894
2025-01-08 16:00,punta_arenas_centro,electricity,31.54271624
2025-01-08 17:00,punta_arenas_centro,electricity,31.81061025
2025-01-08 18:00,punta_arenas_centro,electricity,33.95760857
2025-01-08 19:00,punta_arenas_centro,electricity,34.62129097
2025-01-08 20:00,punta_arenas_centro,electricity,35.26661045
2025-01-08 21:00,punta_arenas_centro,electricity,35.52283772
2025-01-08 22:00,punta_arenas_centro,electricity,38.27355059
2025-01-08 23:00,punta_arenas_centro,electricity,39.15123199
2025-01-09 00:00,punta_arenas_centro,electricity,39.57949611
2025-01-09 01:00,punta_arenas_centro,electricity,39.01112965
2025-01-09 02:00,punta_arenas_centro,electricity,39.47331877
2025-01-09 03:00,punta_arenas_centro,electricity,39.21834543
2025-01-09 04:00,punta_arenas_centro,electricity,38.24235021
2025-01-09 05:00,punta_arenas_centro,electricity,38.04630276
2025-01-09 06:00,punta_arenas_centro,electricity,35.87256794
2025-01-09 07:00,punta_arenas_centro,electricity,35.04938304
2025-01-09 08:00,punta_arenas_centro,electricity,32.80689720
2025-01-09 09:00,punta_arenas_centro,electricity,34.17926839
2025-01-09 10:00,punta_arenas_centro,electricity,31.47928558
2025-01-09 11:00,punta_arenas_centro,electricity,31.49351752
2025-01-09 12:00,punta_arenas_centro,electricity,31.26233702
2025-01-09 13:00,punta_arenas_centro,electricity,30.24130852
2025-01-09 14:00,punta_arenas_centro,electricity,30.85567951
2025-01-09 15:00,punta_arenas_centro,electricity,31.73043545
2025-01-09 16:00,punta_arenas_centro,electricity,31.91249657
2025-01-09 17:00,punta_arenas_centro,electricity,32.64490413
2025-01-09 18:00,punta_arenas_centro,electricity,33.64265993
2025-01-09 19:00,punta_arenas_centro,electricity,34.45118901
2025-01-09 20:00,punta_arenas_centro,electricity,35.90895265
2025-01-09 21:00,punta_arenas_centro,electricity,37.31246535
2025-01-09 22:00,punta_arenas_centro,electricity,38.25620986
2025-01-09 23:00,punta_arenas_centro,electricity,39.41917982
2025-01-10 00:00,punta_arenas_centro,electricity,39.03413622
2025-01-10 01:00,punta_arenas_centro,electricity,38.74160356
2025-01-10 02:00,punta_arenas_centro,electricity,39.64933701
