timestamp,zone,demand_type,demand_mw
2025-01-01 00:00,san_juan_bautista,electricity,0.21483797
2025-01-01 01:00,san_juan_bautista,electricity,0.21729347
2025-01-01 02:00,san_juan_bautista,electricity,0.21625069
2025-01-01 03:00,san_juan_bautista,electricity,0.21848609
2025-01-01 04:00,san_juan_bautista,electricity,0.21250959
2025-01-01 05:00,san_juan_bautista,electricity,0.20920658
2025-01-01 06:00,san_juan_bautista,electricity,0.20640346
2025-01-01 07:00,san_juan_bautista,electricity,0.20024467
2025-01-01 08:00,san_juan_bautista,electricity,0.19256520
2025-01-01 09:00,san_juan_bautista,electricity,0.18338635
2025-01-01 10:00,san_juan_bautista,electricity,0.17744179
2025-01-01 11:00,san_juan_bautista,electricity,0.17353291
2025-01-01 12:00,san_juan_bautista,electricity,0.17285071
2025-01-01 13:00,san_juan_bautista,electricity,0.17306466
2025-01-01 14:00,san_juan_bautista,electricity,0.17066322
2025-01-01 15:00,san_juan_bautista,electricity,0.17240506
2025-01-01 16:00,san_juan_bautista,electricity,0.18126353
2025-01-01 17:00,san_juan_bautista,electricity,0.17820143
2025-01-01 18:00,san_juan_bautista,electricity,0.19007688
2025-01-01 19:00,san_juan_bautista,electricity,0.19854331
2025-01-01 20:00,san_juan_bautista,electricity,0.19898086
2025-01-01 21:00,san_juan_bautista,electricity,0.20403369
2025-01-01 22:00,san_juan_bautista,electricity,0.21032242
2025-01-01 23:00,san_juan_bautista,electricity,0.22014232
2025-01-02 00:00,san_juan_bautista,electricity,0.21900181
2025-01-02 01:00,san_juan_bautista,electricity,0.21213620
2025-01-02 02:00,san_juan_bautista,electricity,0.21771285
2025-01-02 03:00,san_juan_bautista,electricity,0.22161777
2025-01-02 04:00,san_juan_bautista,electricity,0.21766047
2025-01-02 05:00,san_juan_bautista,electricity,0.21119879
2025-01-02 06:00,san_juan_bautista,electricity,0.20190999
2025-01-02 07:00,san_juan_bautista,electricity,0.18950436
2025-01-02 08:00,san_juan_bautista,electricity,0.19130018
2025-01-02 09:00,san_juan_bautista,electricity,0.18430788
2025-01-02 10:00,san_juan_bautista,electricity,0.18034528
2025-01-02 11:00,san_juan_bautista,electricity,0.18175502
2025-01-02 12:00,san_juan_bautista,electricity,0.17459659
2025-01-02 13:00,san_juan_bautista,electricity,0.17410993
2025-01-02 14:00,san_juan_bautista,electricity,0.17606275
2025-01-02 15:00,san_juan_bautista,electricity,0.17541160
2025-01-02 16:00,san_juan_bautista,electricity,0.17767610
2025-01-02 17:00,san_juan_bautista,electricity,0.18223118
2025-01-02 18:00,san_juan_bautista,electricity,0.19357806
2025-01-02 19:00,san_juan_bautista,electricity,0.19875030
2025-01-02 20:00,san_juan_bautista,electricity,0.20088957
2025-01-02 21:00,san_juan_bautista,electricity,0.21337899
2025-01-02 22:00,san_juan_bautista,electricity,0.21424773
2025-01-02 23:00,san_juan_bautista,electricity,0.21139087
2025-01-03 00:00,san_juan_bautista,electricity,0.22212452
2025-01-03 01:00,san_juan_bautista,electricity,0.21965481
2025-01-03 02:00,san_juan_bautista,electricity,0.21363262
2025-01-03 03:00,san_juan_bautista,electricity,0.21934577
2025-01-03 04:00,san_juan_bautista,electricity,0.21188555
2025-01-03 05:00,san_juan_bautista,electricity,0.20683333
2025-01-03 06:00,san_juan_bautista,electricity,0.20516957
2025-01-03 07:00,san_juan_bautista,electricity,0.18804509
2025-01-03 08:00,san_juan_bautista,electricity,0.18569275
2025-01-03 09:00,san_juan_bautista,electricity,0.18329926
2025-01-03 10:00,san_juan_bautista,electricity,0.18087799
2025-01-03 11:00,san_juan_bautista,electricity,0.17388633
2025-01-03 12:00,san_juan_bautista,electricity,0.17040685
2025-01-03 13:00,san_juan_bautista,electricity,0.16942590
2025-01-03 14:00,san_juan_bautista,electricity,0.17346501
2025-01-03 15:00,san_juan_bautista,electricity,0.17860975
2025-01-03 16:00,san_juan_bautista,electricity,0.17476164
2025-01-03 17:00,san_juan_bautista,electricity,0.17717693
2025-01-03 18:00,san_juan_bautista,electricity,0.18942745
2025-01-03 19:00,san_juan_bautista,electricity,0.19516639
2025-01-03 20:00,san_juan_bautista,electricity,0.19909081
2025-01-03 21:00,san_juan_bautista,electricity,0.21101975
2025-01-03 22:00,san_juan_bautista,electricity,0.21679041
2025-01-03 23:00,san_juan_bautista,electricity,0.21465776
2025-01-04 00:00,san_juan_bautista,electricity,0.20478284
2025-01-04 01:00,san_juan_bautista,electricity,0.20931840
2025-01-04 02:00,san_juan_bautista,electricity,0.20443328
2025-01-04 03:00,san_juan_bautista,electricity,0.19826367
2025-01-04 04:00,san_juan_bautista,electricity,0.20019338
2025-01-04 05:00,san_juan_bautista,electricity,0.19232958
2025-01-04 06:00,san_juan_bautista,electricity,0.19176334
2025-01-04 07:00,san_juan_bautista,electricity,0.18291780
2025-01-04 08:00,san_juan_bautista,electricity,0.17836834
2025-01-04 09:00,san_juan_bautista,electricity,0.17550210
2025-01-04 10:00,san_juan_bautista,electricity,0.16868311
2025-01-04 11:00,san_juan_bautista,electricity,0.16348175
2025-01-04 12:00,san_juan_bautista,electricity,0.16007775
2025-01-04 13:00,san_juan_bautista,electricity,0.16820788
2025-01-04 14:00,san_juan_bautista,electricity,0.16698181
2025-01-04 15:00,san_juan_bautista,electricity,0.16060184
2025-01-04 16:00,san_juan_bautista,electricity,0.16554582
2025-01-04 17:00,san_juan_bautista,electricity,0.17572652
2025-01-04 18:00,san_juan_bautista,electricity,0.17693879
2025-01-04 19:00,san_juan_bautista,electricity,0.18484081
2025-01-04 20:00,san_juan_bautista,electricity,0.19362564
2025-01-04 21:00,san_juan_bautista,electricity,0.19637638
2025-01-04 22:00,san_juan_bautista,electricity,0.19994621
2025-01-04 23:00,san_juan_bautista,electricity,0.20205600
2025-01-05 00:00,san_juan_bautista,electricity,0.20575985
2025-01-05 01:00,san_juan_bautista,electricity,0.20847124
2025-01-05 02:00,san_juan_bautista,electricity,0.21326738
2025-01-05 03:00,san_juan_bautista,electricity,0.20824496
2025-01-05 04:00,san_juan_bautista,electricity,0.19958014
2025-01-05 05:00,san_juan_bautista,electricity,0.19937803
2025-01-05 06:00,san_juan_bautista,electricity,0.19088942
2025-01-05 07:00,san_juan_bautista,electricity,0.17923415
2025-01-05 08:00,san_juan_bautista,electricity,0.17858815
2025-01-05 09:00,san_juan_bautista,electricity,0.17707821
2025-01-05 10:00,san_juan_bautista,electricity,0.16701759
2025-01-05 11:00,san_juan_bautista,electricity,0.16860964
2025-01-05 12:00,san_juan_bautista,electricity,0.16229542
2025-01-05 13:00,san_juan_bautista,electricity,0.16262790
2025-01-05 14:00,san_juan_bautista,electricity,0.15940681
2025-01-05 15:00,san_juan_bautista,electricity,0.17236406
2025-01-05 16:00,san_juan_bautista,electricity,0.17056662
2025-01-05 17:00,san_juan_bautista,electricity,0.17712593
2025-01-05 18:00,san_juan_bautista,electricity,0.17734947
2025-01-05 19:00,san_juan_bautista,electricity,0.17930056
2025-01-05 20:00,san_juan_bautista,electricity,0.19505809
2025-01-05 21:00,san_juan_bautista,electricity,0.19300146
2025-01-05 22:00,san_juan_bautista,electricity,0.20700019
2025-01-05 23:00,san_juan_bautista,electricity,0.20320408
2025-01-06 00:00,san_juan_bautista,electricity,0.22630817
2025-01-06 01:00,san_juan_bautista,electricity,0.21678223
2025-01-06 02:00,san_juan_bautista,electricity,0.21145380
2025-01-06 03:00,san_juan_bautista,electricity,0.21985934
2025-01-06 04:00,san_juan_bautista,electricity,0.21279620
2025-01-06 05:00,san_juan_bautista,electricity,0.20819330
2025-01-06 06:00,san_juan_bautista,electricity,0.20676760
2025-01-06 07:00,san_juan_bautista,electricity,0.19295402
2025-01-06 08:00,san_juan_bautista,electricity,0.18539116
2025-01-06 09:00,san_juan_bautista,electricity,0.18031963
2025-01-06 10:00,san_juan_bautista,electricity,0.17370524
2025-01-06 11:00,san_juan_bautista,electricity,0.16964035
2025-01-06 12:00,san_juan_bautista,electricity,0.16918857
2025-01-06 13:00,san_juan_bautista,electricity,0.16948201
2025-01-06 14:00,san_juan_bautista,electricity,0.17205837
2025-01-06 15:00,san_juan_bautista,electricity,0.17173224
2025-01-06 16:00,san_juan_bautista,electricity,0.17921466
2025-01-06 17:00,san_juan_bautista,electricity,0.18733456
2025-01-06 18:00,san_juan_bautista,electricity,0.18936080
2025-01-06 19:00,san_juan_bautista,electricity,0.19791083
2025-01-06 20:00,san_juan_bautista,electricity,0.19864230
2025-01-06 21:00,san_juan_bautista,electricity,0.20919213
2025-01-06 22:00,san_juan_bautista,electricity,0.21480853
2025-01-06 23:00,san_juan_bautista,electricity,0.21371738
2025-01-07 00:00,san_juan_bautista,electricity,0.21202968
2025-01-07 01:00,san_juan_bautista,electricity,0.21866553
2025-01-07 02:00,san_juan_bautista,electricity,0.21859213
2025-01-07 03:00,san_juan_bautista,electricity,0.22239826
2025-01-07 04:00,san_juan_bautista,electricity,0.21069820
2025-01-07 05:00,san_juan_bautista,electricity,0.21431583
2025-01-07 06:00,san_juan_bautista,electricity,0.19215980
2025-01-07 07:00,san_juan_bautista,electricity,0.19451531
2025-01-07 08:00,san_juan_bautista,electricity,0.18775145
2025-01-07 09:00,san_juan_bautista,electricity,0.18252051
2025-01-07 10:00,san_juan_bautista,electricity,0.17714715
2025-01-07 11:00,san_juan_bautista,electricity,0.17512583
2025-01-07 12:00,san_juan_bautista,electricity,0.17858702
2025-01-07 13:00,san_juan_bautista,electricity,0.17161215
2025-01-07 14:00,san_juan_bautista,electricity,0.17702011
2025-01-07 15:00,san_juan_bautista,electricity,0.17493552
2025-01-07 16:00,san_juan_bautista,electricity,0.17938112
2025-01-07 17:00,san_juan_bautista,electricity,0.17517890
2025-01-07 18:00,san_juan_bautista,electricity,0.18983860
2025-01-07 19:00,san_juan_bautista,electricity,0.19793549
2025-01-07 20:00,san_juan_bautista,electricity,0.19710185
2025-01-07 21:00,san_juan_bautista,electricity,0.20479843
2025-01-07 22:00,san_juan_bautista,electricity,0.20857136
2025-01-07 23:00,san_juan_bautista,electricity,0.22496970
2025-01-08 00:00,san_juan_bautista,electricity,0.21391435
2025-01-08 01:00,san_juan_bautista,electricity,0.21582224
2025-01-08 02:00,san_juan_bautista,electricity,0.20640949
2025-01-08 03:00,san_juan_bautista,electricity,0.20904399
2025-01-08 04:00,san_juan_bautista,electricity,0.21293329
2025-01-08 05:00,san_juan_bautista,electricity,0.20194831
2025-01-08 06:00,san_juan_bautista,electricity,0.19050389
2025-01-08 07:00,san_juan_bautista,electricity,0.19432995
