timestamp,zone,demand_type,demand_mw
2025-01-01 00:00,hanga_roa,electricity,1.52979504
2025-01-01 01:00,hanga_roa,electricity,1.54727989
2025-01-01 02:00,hanga_roa,electricity,1.53985462
2025-01-01 03:00,hanga_roa,electricity,1.55577219
2025-01-01 04:00,hanga_roa,electricity,1.51321535
2025-01-01 05:00,hanga_roa,electricity,1.48969563
2025-01-01 06:00,hanga_roa,electricity,1.46973553
2025-01-01 07:00,hanga_roa,electricity,1.42588066
2025-01-01 08:00,hanga_roa,electricity,1.37119748
2025-01-01 09:00,hanga_roa,electricity,1.30583775
2025-01-01 10:00,hanga_roa,electricity,1.26350839
2025-01-01 11:00,hanga_roa,electricity,1.23567445
2025-01-01 12:00,hanga_roa,electricity,1.23081671
2025-01-01 13:00,hanga_roa,electricity,1.23234018
2025-01-01 14:00,hanga_roa,electricity,1.21524022
2025-01-01 15:00,hanga_roa,electricity,1.22764333
2025-01-01 16:00,hanga_roa,electricity,1.29072177
2025-01-01 17:00,hanga_roa,electricity,1.26891751
2025-01-01 18:00,hanga_roa,electricity,1.35347895
2025-01-01 19:00,hanga_roa,electricity,1.41376577
2025-01-01 20:00,hanga_roa,electricity,1.41688146
2025-01-01 21:00,hanga_roa,electricity,1.45286113
2025-01-01 22:00,hanga_roa,electricity,1.49764122
2025-01-01 23:00,hanga_roa,electricity,1.56756571
2025-01-02 00:00,hanga_roa,electricity,1.55944448
2025-01-02 01:00,hanga_roa,electricity,1.51055659
2025-01-02 02:00,hanga_roa,electricity,1.55026615
2025-01-02 03:00,hanga_roa,electricity,1.57807188
2025-01-02 04:00,hanga_roa,electricity,1.54989323
2025-01-02 05:00,hanga_roa,electricity,1.50388156
2025-01-02 06:00,hanga_roa,electricity,1.43773886
2025-01-02 07:00,hanga_roa,electricity,1.34940219
2025-01-02 08:00,hanga_roa,electricity,1.36218967
2025-01-02 09:00,hanga_roa,electricity,1.31239969
2025-01-02 10:00,hanga_roa,electricity,1.28418324
2025-01-02 11:00,hanga_roa,electricity,1.29422152
2025-01-02 12:00,hanga_roa,electricity,1.24324854
2025-01-02 13:00,hanga_roa,electricity,1.23978322
2025-01-02 14:00,hanga_roa,electricity,1.25368863
2025-01-02 15:00,hanga_roa,electricity,1.24905202
2025-01-02 16:00,hanga_roa,electricity,1.26517683
2025-01-02 17:00,hanga_roa,electricity,1.29761215
2025-01-02 18:00,hanga_roa,electricity,1.37840979
2025-01-02 19:00,hanga_roa,electricity,1.41523973
2025-01-02 20:00,hanga_roa,electricity,1.43047280
2025-01-02 21:00,hanga_roa,electricity,1.51940611
2025-01-02 22:00,hanga_roa,electricity,1.52559215
2025-01-02 23:00,hanga_roa,electricity,1.50524932
2025-01-03 00:00,hanga_roa,electricity,1.58168035
2025-01-03 01:00,hanga_roa,electricity,1.56409427
2025-01-03 02:00,hanga_roa,electricity,1.52121215
2025-01-03 03:00,hanga_roa,electricity,1.56189371
2025-01-03 04:00,hanga_roa,electricity,1.50877181
2025-01-03 05:00,hanga_roa,electricity,1.47279647
2025-01-03 06:00,hanga_roa,electricity,1.46094932
2025-01-03 07:00,hanga_roa,electricity,1.33901121
2025-01-03 08:00,hanga_roa,electricity,1.32226088
2025-01-03 09:00,hanga_roa,electricity,1.30521762
2025-01-03 10:00,hanga_roa,electricity,1.28797649
2025-01-03 11:00,hanga_roa,electricity,1.23819100
2025-01-03 12:00,hanga_roa,electricity,1.21341473
2025-01-03 13:00,hanga_roa,electricity,1.20642970
2025-01-03 14:00,hanga_roa,electricity,1.23519095
2025-01-03 15:00,hanga_roa,electricity,1.27182508
2025-01-03 16:00,hanga_roa,electricity,1.24442381
2025-01-03 17:00,hanga_roa,electricity,1.26162236
2025-01-03 18:00,hanga_roa,electricity,1.34885454
2025-01-03 19:00,hanga_roa,electricity,1.38971980
2025-01-03 20:00,hanga_roa,electricity,1.41766435
2025-01-03 21:00,hanga_roa,electricity,1.50260665
2025-01-03 22:00,hanga_roa,electricity,1.54369777
2025-01-03 23:00,hanga_roa,electricity,1.52851182
2025-01-04 00:00,hanga_roa,electricity,1.45819553
2025-01-04 01:00,hanga_roa,electricity,1.49049186
2025-01-04 02:00,hanga_roa,electricity,1.45570642
2025-01-04 03:00,hanga_roa,electricity,1.41177456
2025-01-04 04:00,hanga_roa,electricity,1.42551542
2025-01-04 05:00,hanga_roa,electricity,1.36951976
2025-01-04 06:00,hanga_roa,electricity,1.36548772
2025-01-04 07:00,hanga_roa,electricity,1.30250136
2025-01-04 08:00,hanga_roa,electricity,1.27010600
2025-01-04 09:00,hanga_roa,electricity,1.24969645
2025-01-04 10:00,hanga_roa,electricity,1.20114051
2025-01-04 11:00,hanga_roa,electricity,1.16410321
2025-01-04 12:00,hanga_roa,electricity,1.13986434
2025-01-04 13:00,hanga_roa,electricity,1.19775655
2025-01-04 14:00,hanga_roa,electricity,1.18902609
2025-01-04 15:00,hanga_roa,electricity,1.14359624
2025-01-04 16:00,hanga_roa,electricity,1.17880079
2025-01-04 17:00,hanga_roa,electricity,1.25129442
2025-01-04 18:00,hanga_roa,electricity,1.25992665
2025-01-04 19:00,hanga_roa,electricity,1.31619451
2025-01-04 20:00,hanga_roa,electricity,1.37874859
2025-01-04 21:00,hanga_roa,electricity,1.39833575
